Date,Hour,Combine,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station
6/8/11,2:00:00,6/08/1102:00:00,-98.65638733,19.11701202,279.5605774,-99.52338409,19.53956604,284.0471802,-99.19944763,19.26997375,291.9901733,-99.17086792,19.44975281,295.3451233,-99.6567688,20.39026642,292.3518982,-99.16133881,18.88278961,302.025238,-98.7230835,20.19367218,284.6307373,-99.31378174,19.0539856,286.3270264,-99.77109528,19.11701202,278.6887207,-98.63733673,19.09900665,280.9814758,-99.2661438,19.52160645,292.5766907,-99.07559204,18.9458847,299.5819092,-99.24708557,19.0539856,287.6244507,-99.10417938,19.38685608,295.6424255
6/8/11,3:00:00,6/08/1103:00:00,-98.65638733,19.11701202,278.8562317,-99.52338409,19.53956604,283.9090881,-99.19944763,19.26997375,290.3189087,-99.17086792,19.44975281,294.3020935,-99.6567688,20.39026642,290.5176697,-99.16133881,18.88278961,301.380188,-98.7230835,20.19367218,283.9889526,-99.31378174,19.0539856,285.3366089,-99.77109528,19.11701202,278.1532593,-98.63733673,19.09900665,279.909729,-99.2661438,19.52160645,291.4349365,-99.07559204,18.9458847,298.4447937,-99.24708557,19.0539856,286.7208557,-99.10417938,19.38685608,294.3072815
6/8/11,4:00:00,6/08/1104:00:00,-98.65638733,19.11701202,278.2171631,-99.52338409,19.53956604,283.2061768,-99.19944763,19.26997375,289.1473694,-99.17086792,19.44975281,293.684967,-99.6567688,20.39026642,289.5513306,-99.16133881,18.88278961,299.1226196,-98.7230835,20.19367218,282.9985046,-99.31378174,19.0539856,284.8108521,-99.77109528,19.11701202,277.622406,-98.63733673,19.09900665,278.9355164,-99.2661438,19.52160645,291.387207,-99.07559204,18.9458847,296.9194641,-99.24708557,19.0539856,285.7952576,-99.10417938,19.38685608,293.6636353
6/8/11,5:00:00,6/08/1105:00:00,-98.65638733,19.11701202,277.8273315,-99.52338409,19.53956604,281.5140381,-99.19944763,19.26997375,288.4099121,-99.17086792,19.44975281,293.3567505,-99.6567688,20.39026642,289.388855,-99.16133881,18.88278961,298.0111694,-98.7230835,20.19367218,282.228302,-99.31378174,19.0539856,284.1456604,-99.77109528,19.11701202,277.4829712,-98.63733673,19.09900665,278.6618958,-99.2661438,19.52160645,290.8526611,-99.07559204,18.9458847,295.4841309,-99.24708557,19.0539856,284.6025085,-99.10417938,19.38685608,292.889679
6/8/11,6:00:00,6/08/1106:00:00,-98.65638733,19.11701202,276.8792725,-99.52338409,19.53956604,278.9335327,-99.19944763,19.26997375,287.1868896,-99.17086792,19.44975281,292.8447876,-99.6567688,20.39026642,287.9867249,-99.16133881,18.88278961,297.30896,-98.7230835,20.19367218,281.928833,-99.31378174,19.0539856,283.4439697,-99.77109528,19.11701202,276.8538208,-98.63733673,19.09900665,277.9870911,-99.2661438,19.52160645,290.3069153,-99.07559204,18.9458847,294.41922,-99.24708557,19.0539856,284.2103882,-99.10417938,19.38685608,292.6177979
6/8/11,7:00:00,6/08/1107:00:00,-98.65638733,19.11701202,276.1389771,-99.52338409,19.53956604,278.9677429,-99.19944763,19.26997375,286.6957397,-99.17086792,19.44975281,291.7130432,-99.6567688,20.39026642,287.0489807,-99.16133881,18.88278961,296.3780212,-98.7230835,20.19367218,281.3111877,-99.31378174,19.0539856,282.9803772,-99.77109528,19.11701202,276.371582,-98.63733673,19.09900665,277.1503906,-99.2661438,19.52160645,289.3987427,-99.07559204,18.9458847,293.5101929,-99.24708557,19.0539856,283.4692993,-99.10417938,19.38685608,291.9988098
6/8/11,8:00:00,6/08/1108:00:00,-98.65638733,19.11701202,275.5254822,-99.52338409,19.53956604,278.85495,-99.19944763,19.26997375,285.5202942,-99.17086792,19.44975281,290.9808655,-99.6567688,20.39026642,286.0542908,-99.16133881,18.88278961,296.0569458,-98.7230835,20.19367218,280.8878479,-99.31378174,19.0539856,282.3440552,-99.77109528,19.11701202,275.9067078,-98.63733673,19.09900665,277.408905,-99.2661438,19.52160645,288.292572,-99.07559204,18.9458847,292.7340088,-99.24708557,19.0539856,282.8532104,-99.10417938,19.38685608,291.3370667
6/8/11,9:00:00,6/08/1109:00:00,-98.65638733,19.11701202,275.4830017,-99.52338409,19.53956604,278.4894714,-99.19944763,19.26997375,284.2666016,-99.17086792,19.44975281,290.1980286,-99.6567688,20.39026642,285.2713013,-99.16133881,18.88278961,295.420929,-98.7230835,20.19367218,280.6869812,-99.31378174,19.0539856,281.7493286,-99.77109528,19.11701202,275.6685181,-98.63733673,19.09900665,278.1159058,-99.2661438,19.52160645,287.063446,-99.07559204,18.9458847,291.9104004,-99.24708557,19.0539856,282.2760315,-99.10417938,19.38685608,290.4615173
6/8/11,10:00:00,6/08/1110:00:00,-98.65638733,19.11701202,275.4578247,-99.52338409,19.53956604,277.9112854,-99.19944763,19.26997375,283.5704956,-99.17086792,19.44975281,289.6091309,-99.6567688,20.39026642,284.4833069,-99.16133881,18.88278961,294.7633362,-98.7230835,20.19367218,280.5489197,-99.31378174,19.0539856,281.4889221,-99.77109528,19.11701202,275.0315247,-98.63733673,19.09900665,277.1177673,-99.2661438,19.52160645,286.1037903,-99.07559204,18.9458847,291.2943115,-99.24708557,19.0539856,281.7466125,-99.10417938,19.38685608,289.743866
6/8/11,11:00:00,6/08/1111:00:00,-98.65638733,19.11701202,275.3606567,-99.52338409,19.53956604,277.5289307,-99.19944763,19.26997375,282.314209,-99.17086792,19.44975281,288.7124634,-99.6567688,20.39026642,283.5624695,-99.16133881,18.88278961,294.1567993,-98.7230835,20.19367218,280.3315125,-99.31378174,19.0539856,281.1863098,-99.77109528,19.11701202,275.2867737,-98.63733673,19.09900665,276.6517029,-99.2661438,19.52160645,285.4198914,-99.07559204,18.9458847,290.5402222,-99.24708557,19.0539856,281.0952454,-99.10417938,19.38685608,288.9179077
6/8/11,12:00:00,6/08/1112:00:00,-98.65638733,19.11701202,275.1489868,-99.52338409,19.53956604,277.4143677,-99.19944763,19.26997375,281.5082092,-99.17086792,19.44975281,288.09021,-99.6567688,20.39026642,282.6953735,-99.16133881,18.88278961,293.5433044,-98.7230835,20.19367218,280.1624146,-99.31378174,19.0539856,280.8447266,-99.77109528,19.11701202,275.1813354,-98.63733673,19.09900665,276.7038574,-99.2661438,19.52160645,285.1223145,-99.07559204,18.9458847,289.8171082,-99.24708557,19.0539856,280.4580078,-99.10417938,19.38685608,288.4350586
6/8/11,13:00:00,6/08/1113:00:00,-98.65638733,19.11701202,278.2116699,-99.52338409,19.53956604,281.6228333,-99.19944763,19.26997375,284.3731079,-99.17086792,19.44975281,288.0643616,-99.6567688,20.39026642,285.6762695,-99.16133881,18.88278961,293.2398682,-98.7230835,20.19367218,283.2319946,-99.31378174,19.0539856,283.8034973,-99.77109528,19.11701202,276.9538879,-98.63733673,19.09900665,279.7455139,-99.2661438,19.52160645,285.5037231,-99.07559204,18.9458847,292.3456421,-99.24708557,19.0539856,282.9019165,-99.10417938,19.38685608,288.1508789
6/8/11,14:00:00,6/08/1114:00:00,-98.65638733,19.11701202,279.6352539,-99.52338409,19.53956604,284.6321411,-99.19944763,19.26997375,286.2929993,-99.17086792,19.44975281,289.1081848,-99.6567688,20.39026642,289.9633179,-99.16133881,18.88278961,294.5342102,-98.7230835,20.19367218,285.8157043,-99.31378174,19.0539856,287.3354797,-99.77109528,19.11701202,279.1048889,-98.63733673,19.09900665,281.5584717,-99.2661438,19.52160645,286.5799255,-99.07559204,18.9458847,294.3326721,-99.24708557,19.0539856,285.9376831,-99.10417938,19.38685608,288.738739
6/8/11,15:00:00,6/08/1115:00:00,-98.65638733,19.11701202,280.7615051,-99.52338409,19.53956604,286.000061,-99.19944763,19.26997375,288.3715515,-99.17086792,19.44975281,290.4255371,-99.6567688,20.39026642,292.6852417,-99.16133881,18.88278961,296.0997009,-98.7230835,20.19367218,286.6876831,-99.31378174,19.0539856,288.2285767,-99.77109528,19.11701202,279.7833557,-98.63733673,19.09900665,282.514801,-99.2661438,19.52160645,288.1598816,-99.07559204,18.9458847,295.9822998,-99.24708557,19.0539856,287.0444946,-99.10417938,19.38685608,290.3989868
6/8/11,16:00:00,6/08/1116:00:00,-98.65638733,19.11701202,281.2703247,-99.52338409,19.53956604,287.6477661,-99.19944763,19.26997375,290.7865906,-99.17086792,19.44975281,292.3746948,-99.6567688,20.39026642,294.4818115,-99.16133881,18.88278961,297.5194702,-98.7230835,20.19367218,287.1568298,-99.31378174,19.0539856,288.6254272,-99.77109528,19.11701202,280.2683411,-98.63733673,19.09900665,283.4032288,-99.2661438,19.52160645,289.9528198,-99.07559204,18.9458847,297.2097168,-99.24708557,19.0539856,287.5644531,-99.10417938,19.38685608,292.4844666
6/8/11,17:00:00,6/08/1117:00:00,-98.65638733,19.11701202,281.5819702,-99.52338409,19.53956604,288.258728,-99.19944763,19.26997375,292.6800232,-99.17086792,19.44975281,294.5387268,-99.6567688,20.39026642,296.0675354,-99.16133881,18.88278961,298.7200012,-98.7230835,20.19367218,287.948822,-99.31378174,19.0539856,288.8257446,-99.77109528,19.11701202,280.6947937,-98.63733673,19.09900665,283.6932373,-99.2661438,19.52160645,292.2180786,-99.07559204,18.9458847,298.8522034,-99.24708557,19.0539856,287.6048279,-99.10417938,19.38685608,294.6847534
6/8/11,18:00:00,6/08/1118:00:00,-98.65638733,19.11701202,281.7016296,-99.52338409,19.53956604,288.7033691,-99.19944763,19.26997375,294.2031555,-99.17086792,19.44975281,296.4836121,-99.6567688,20.39026642,297.2561951,-99.16133881,18.88278961,299.9609375,-98.7230835,20.19367218,288.7459412,-99.31378174,19.0539856,289.0054016,-99.77109528,19.11701202,280.9797668,-98.63733673,19.09900665,283.2192383,-99.2661438,19.52160645,294.3813782,-99.07559204,18.9458847,300.1978149,-99.24708557,19.0539856,288.1217651,-99.10417938,19.38685608,296.4946289
6/8/11,19:00:00,6/08/1119:00:00,-98.65638733,19.11701202,282.3016052,-99.52338409,19.53956604,289.0488892,-99.19944763,19.26997375,295.2669983,-99.17086792,19.44975281,298.2238159,-99.6567688,20.39026642,298.3346252,-99.16133881,18.88278961,301.0910339,-98.7230835,20.19367218,289.222168,-99.31378174,19.0539856,289.0732727,-99.77109528,19.11701202,281.3364868,-98.63733673,19.09900665,283.7396545,-99.2661438,19.52160645,295.5671387,-99.07559204,18.9458847,301.3490906,-99.24708557,19.0539856,288.5117798,-99.10417938,19.38685608,297.9980164
6/8/11,20:00:00,6/08/1120:00:00,-98.65638733,19.11701202,282.5011292,-99.52338409,19.53956604,289.4199829,-99.19944763,19.26997375,296.1749573,-99.17086792,19.44975281,298.9919128,-99.6567688,20.39026642,299.0410767,-99.16133881,18.88278961,302.1592102,-98.7230835,20.19367218,289.3538513,-99.31378174,19.0539856,289.1299744,-99.77109528,19.11701202,282.3293152,-98.63733673,19.09900665,284.3948364,-99.2661438,19.52160645,296.3163147,-99.07559204,18.9458847,301.9670715,-99.24708557,19.0539856,288.9657898,-99.10417938,19.38685608,298.881897
6/8/11,21:00:00,6/08/1121:00:00,-98.65638733,19.11701202,282.3497009,-99.52338409,19.53956604,289.8099365,-99.19944763,19.26997375,297.0278015,-99.17086792,19.44975281,299.5467224,-99.6567688,20.39026642,299.6411438,-99.16133881,18.88278961,303.0469666,-98.7230835,20.19367218,289.2922974,-99.31378174,19.0539856,289.3158264,-99.77109528,19.11701202,281.1791077,-98.63733673,19.09900665,284.2850037,-99.2661438,19.52160645,297.0913696,-99.07559204,18.9458847,302.8196411,-99.24708557,19.0539856,289.3264465,-99.10417938,19.38685608,300.3225708
6/8/11,22:00:00,6/08/1122:00:00,-98.65638733,19.11701202,282.1585388,-99.52338409,19.53956604,289.0791931,-99.19944763,19.26997375,297.477356,-99.17086792,19.44975281,300.3700256,-99.6567688,20.39026642,299.2453003,-99.16133881,18.88278961,303.5879822,-98.7230835,20.19367218,289.2227783,-99.31378174,19.0539856,289.4083557,-99.77109528,19.11701202,280.5416565,-98.63733673,19.09900665,283.6436768,-99.2661438,19.52160645,297.3326111,-99.07559204,18.9458847,303.6208191,-99.24708557,19.0539856,289.9163208,-99.10417938,19.38685608,300.6256409
6/8/11,23:00:00,6/08/1123:00:00,-98.65638733,19.11701202,281.6908569,-99.52338409,19.53956604,289.5541382,-99.19944763,19.26997375,297.2046814,-99.17086792,19.44975281,300.0032654,-99.6567688,20.39026642,298.6273193,-99.16133881,18.88278961,303.8536682,-98.7230835,20.19367218,288.8313904,-99.31378174,19.0539856,289.1333313,-99.77109528,19.11701202,280.3613892,-98.63733673,19.09900665,283.0837097,-99.2661438,19.52160645,297.3085327,-99.07559204,18.9458847,303.6840515,-99.24708557,19.0539856,289.7834778,-99.10417938,19.38685608,300.7270508
6/9/11,0:00:00,6/09/1100:00:00,-98.65638733,19.11701202,281.1496277,-99.52338409,19.53956604,288.162323,-99.19944763,19.26997375,296.7582703,-99.17086792,19.44975281,299.7166138,-99.6567688,20.39026642,297.1877136,-99.16133881,18.88278961,303.5601196,-98.7230835,20.19367218,287.6815796,-99.31378174,19.0539856,288.8289185,-99.77109528,19.11701202,280.295166,-98.63733673,19.09900665,282.6706543,-99.2661438,19.52160645,297.0698853,-99.07559204,18.9458847,303.4513855,-99.24708557,19.0539856,289.3237915,-99.10417938,19.38685608,300.0722961
6/9/11,1:00:00,6/09/1101:00:00,-98.65638733,19.11701202,280.4444275,-99.52338409,19.53956604,285.4777527,-99.19944763,19.26997375,293.1325073,-99.17086792,19.44975281,299.0007935,-99.6567688,20.39026642,295.4579773,-99.16133881,18.88278961,302.6538391,-98.7230835,20.19367218,286.0982666,-99.31378174,19.0539856,287.9135132,-99.77109528,19.11701202,279.7072754,-98.63733673,19.09900665,281.8088379,-99.2661438,19.52160645,296.388092,-99.07559204,18.9458847,301.6585693,-99.24708557,19.0539856,288.496521,-99.10417938,19.38685608,297.9007874
6/9/11,2:00:00,6/09/1102:00:00,-98.65638733,19.11701202,280.4496765,-99.52338409,19.53956604,283.736908,-99.19944763,19.26997375,291.6204834,-99.17086792,19.44975281,296.9576111,-99.6567688,20.39026642,293.1477051,-99.16133881,18.88278961,301.2731323,-98.7230835,20.19367218,285.1457825,-99.31378174,19.0539856,286.5452881,-99.77109528,19.11701202,279.33078,-98.63733673,19.09900665,280.8552551,-99.2661438,19.52160645,294.8592224,-99.07559204,18.9458847,300.1748657,-99.24708557,19.0539856,287.7651062,-99.10417938,19.38685608,296.3194885
6/9/11,3:00:00,6/09/1103:00:00,-98.65638733,19.11701202,279.9752502,-99.52338409,19.53956604,282.6022339,-99.19944763,19.26997375,290.7723694,-99.17086792,19.44975281,295.9873047,-99.6567688,20.39026642,292.3410339,-99.16133881,18.88278961,299.3803101,-98.7230835,20.19367218,284.3738403,-99.31378174,19.0539856,285.6443787,-99.77109528,19.11701202,278.8340454,-98.63733673,19.09900665,280.1291809,-99.2661438,19.52160645,293.1178284,-99.07559204,18.9458847,297.7389221,-99.24708557,19.0539856,286.736084,-99.10417938,19.38685608,295.2225647
6/9/11,4:00:00,6/09/1104:00:00,-98.65638733,19.11701202,279.0930481,-99.52338409,19.53956604,282.1860657,-99.19944763,19.26997375,289.1320801,-99.17086792,19.44975281,295.1764832,-99.6567688,20.39026642,290.6219177,-99.16133881,18.88278961,298.5892639,-98.7230835,20.19367218,283.4864197,-99.31378174,19.0539856,284.3163452,-99.77109528,19.11701202,278.7505798,-98.63733673,19.09900665,279.3623352,-99.2661438,19.52160645,292.9751892,-99.07559204,18.9458847,296.4491882,-99.24708557,19.0539856,285.4552307,-99.10417938,19.38685608,294.516571
6/9/11,5:00:00,6/09/1105:00:00,-98.65638733,19.11701202,278.3042297,-99.52338409,19.53956604,281.2722778,-99.19944763,19.26997375,288.5292053,-99.17086792,19.44975281,294.3674011,-99.6567688,20.39026642,289.2484436,-99.16133881,18.88278961,297.3500671,-98.7230835,20.19367218,283.0357361,-99.31378174,19.0539856,283.1913147,-99.77109528,19.11701202,278.1577148,-98.63733673,19.09900665,278.756897,-99.2661438,19.52160645,292.2972107,-99.07559204,18.9458847,295.1639099,-99.24708557,19.0539856,284.2192078,-99.10417938,19.38685608,293.8357544
6/9/11,6:00:00,6/09/1106:00:00,-98.65638733,19.11701202,277.5945435,-99.52338409,19.53956604,280.5368652,-99.19944763,19.26997375,287.2453918,-99.17086792,19.44975281,293.6636047,-99.6567688,20.39026642,288.2107544,-99.16133881,18.88278961,296.5084229,-98.7230835,20.19367218,282.8785095,-99.31378174,19.0539856,283.4519653,-99.77109528,19.11701202,277.4163208,-98.63733673,19.09900665,279.1842041,-99.2661438,19.52160645,291.3571777,-99.07559204,18.9458847,294.3744507,-99.24708557,19.0539856,283.4349976,-99.10417938,19.38685608,293.3958435
6/9/11,7:00:00,6/09/1107:00:00,-98.65638733,19.11701202,276.8231201,-99.52338409,19.53956604,279.7396545,-99.19944763,19.26997375,286.4883423,-99.17086792,19.44975281,293.0956116,-99.6567688,20.39026642,287.5013733,-99.16133881,18.88278961,295.5897217,-98.7230835,20.19367218,282.3097839,-99.31378174,19.0539856,281.8495789,-99.77109528,19.11701202,276.8554077,-98.63733673,19.09900665,279.2782593,-99.2661438,19.52160645,290.1340332,-99.07559204,18.9458847,293.9142456,-99.24708557,19.0539856,282.2461243,-99.10417938,19.38685608,292.69104
6/9/11,8:00:00,6/09/1108:00:00,-98.65638733,19.11701202,276.3651428,-99.52338409,19.53956604,279.348999,-99.19944763,19.26997375,285.6478271,-99.17086792,19.44975281,292.4931335,-99.6567688,20.39026642,286.7656555,-99.16133881,18.88278961,294.9995422,-98.7230835,20.19367218,281.8927002,-99.31378174,19.0539856,281.7279053,-99.77109528,19.11701202,276.3886414,-98.63733673,19.09900665,279.1910095,-99.2661438,19.52160645,289.2418823,-99.07559204,18.9458847,293.1416626,-99.24708557,19.0539856,281.7240601,-99.10417938,19.38685608,291.8215027
6/9/11,9:00:00,6/09/1109:00:00,-98.65638733,19.11701202,276.0638428,-99.52338409,19.53956604,278.9652405,-99.19944763,19.26997375,284.7867432,-99.17086792,19.44975281,291.5561829,-99.6567688,20.39026642,286.0158386,-99.16133881,18.88278961,294.4425049,-98.7230835,20.19367218,281.6437378,-99.31378174,19.0539856,281.4299927,-99.77109528,19.11701202,275.9759521,-98.63733673,19.09900665,279.0358582,-99.2661438,19.52160645,288.4572449,-99.07559204,18.9458847,292.6704407,-99.24708557,19.0539856,281.4552002,-99.10417938,19.38685608,291.1726685
6/9/11,10:00:00,6/09/1110:00:00,-98.65638733,19.11701202,275.6364441,-99.52338409,19.53956604,278.5800171,-99.19944763,19.26997375,283.9541016,-99.17086792,19.44975281,290.8428955,-99.6567688,20.39026642,285.3187866,-99.16133881,18.88278961,294.0547791,-98.7230835,20.19367218,281.3712463,-99.31378174,19.0539856,281.0858459,-99.77109528,19.11701202,275.6576538,-98.63733673,19.09900665,278.7410278,-99.2661438,19.52160645,287.5067749,-99.07559204,18.9458847,292.0932312,-99.24708557,19.0539856,281.3630981,-99.10417938,19.38685608,290.580719
6/9/11,11:00:00,6/09/1111:00:00,-98.65638733,19.11701202,275.2341919,-99.52338409,19.53956604,278.1654358,-99.19944763,19.26997375,283.1594238,-99.17086792,19.44975281,290.1923523,-99.6567688,20.39026642,284.5170593,-99.16133881,18.88278961,293.63974,-98.7230835,20.19367218,281.1548157,-99.31378174,19.0539856,280.7521667,-99.77109528,19.11701202,275.4282227,-98.63733673,19.09900665,278.4324951,-99.2661438,19.52160645,286.9522095,-99.07559204,18.9458847,291.500824,-99.24708557,19.0539856,280.9847717,-99.10417938,19.38685608,289.9815063
6/9/11,12:00:00,6/09/1112:00:00,-98.65638733,19.11701202,274.9135132,-99.52338409,19.53956604,277.9584961,-99.19944763,19.26997375,282.4200134,-99.17086792,19.44975281,289.6163025,-99.6567688,20.39026642,283.7084045,-99.16133881,18.88278961,293.2628479,-98.7230835,20.19367218,280.7318726,-99.31378174,19.0539856,280.5183411,-99.77109528,19.11701202,275.1587219,-98.63733673,19.09900665,278.4411316,-99.2661438,19.52160645,286.2288208,-99.07559204,18.9458847,290.9979858,-99.24708557,19.0539856,280.5155334,-99.10417938,19.38685608,289.5717163
6/9/11,13:00:00,6/09/1113:00:00,-98.65638733,19.11701202,277.8711853,-99.52338409,19.53956604,281.6966248,-99.19944763,19.26997375,285.51297,-99.17086792,19.44975281,289.3414307,-99.6567688,20.39026642,285.8910217,-99.16133881,18.88278961,293.4257813,-98.7230835,20.19367218,283.8391724,-99.31378174,19.0539856,283.582489,-99.77109528,19.11701202,276.4549255,-98.63733673,19.09900665,279.8896484,-99.2661438,19.52160645,286.4285583,-99.07559204,18.9458847,292.8500061,-99.24708557,19.0539856,283.288269,-99.10417938,19.38685608,289.5751648
6/9/11,14:00:00,6/09/1114:00:00,-98.65638733,19.11701202,279.5020447,-99.52338409,19.53956604,284.0418091,-99.19944763,19.26997375,287.2249756,-99.17086792,19.44975281,290.067688,-99.6567688,20.39026642,288.9692383,-99.16133881,18.88278961,294.6434631,-98.7230835,20.19367218,285.8813477,-99.31378174,19.0539856,286.097229,-99.77109528,19.11701202,278.8872986,-98.63733673,19.09900665,281.0358887,-99.2661438,19.52160645,287.5714722,-99.07559204,18.9458847,294.5016785,-99.24708557,19.0539856,285.5162659,-99.10417938,19.38685608,290.3070068
6/9/11,15:00:00,6/09/1115:00:00,-98.65638733,19.11701202,280.3233643,-99.52338409,19.53956604,285.0726929,-99.19944763,19.26997375,289.2238159,-99.17086792,19.44975281,291.5050659,-99.6567688,20.39026642,291.8893127,-99.16133881,18.88278961,296.0041199,-98.7230835,20.19367218,286.637085,-99.31378174,19.0539856,287.0289612,-99.77109528,19.11701202,279.83255,-98.63733673,19.09900665,282.2337646,-99.2661438,19.52160645,289.0546265,-99.07559204,18.9458847,295.8999329,-99.24708557,19.0539856,286.2727356,-99.10417938,19.38685608,291.7027893
6/9/11,16:00:00,6/09/1116:00:00,-98.65638733,19.11701202,280.8206177,-99.52338409,19.53956604,285.9726868,-99.19944763,19.26997375,291.4308167,-99.17086792,19.44975281,293.3992004,-99.6567688,20.39026642,293.8414612,-99.16133881,18.88278961,297.4579773,-98.7230835,20.19367218,287.036438,-99.31378174,19.0539856,287.8104553,-99.77109528,19.11701202,280.3143616,-98.63733673,19.09900665,282.9790039,-99.2661438,19.52160645,290.8239441,-99.07559204,18.9458847,297.3460693,-99.24708557,19.0539856,286.7461853,-99.10417938,19.38685608,293.6153259
6/9/11,17:00:00,6/09/1117:00:00,-98.65638733,19.11701202,281.3083496,-99.52338409,19.53956604,286.5025024,-99.19944763,19.26997375,293.4265747,-99.17086792,19.44975281,295.4117432,-99.6567688,20.39026642,295.6560364,-99.16133881,18.88278961,298.6000977,-98.7230835,20.19367218,288.0109558,-99.31378174,19.0539856,286.9736938,-99.77109528,19.11701202,280.771759,-98.63733673,19.09900665,283.6841431,-99.2661438,19.52160645,293.0005798,-99.07559204,18.9458847,298.6607666,-99.24708557,19.0539856,287.0811157,-99.10417938,19.38685608,295.6822205
6/9/11,18:00:00,6/09/1118:00:00,-98.65638733,19.11701202,281.4234619,-99.52338409,19.53956604,288.910675,-99.19944763,19.26997375,294.7969055,-99.17086792,19.44975281,297.2161255,-99.6567688,20.39026642,297.0436096,-99.16133881,18.88278961,299.8522949,-98.7230835,20.19367218,288.6390991,-99.31378174,19.0539856,288.2158813,-99.77109528,19.11701202,281.2141113,-98.63733673,19.09900665,283.1605835,-99.2661438,19.52160645,294.9164429,-99.07559204,18.9458847,299.9750061,-99.24708557,19.0539856,287.4728088,-99.10417938,19.38685608,297.3473206
6/9/11,19:00:00,6/09/1119:00:00,-98.65638733,19.11701202,281.8121948,-99.52338409,19.53956604,289.4839478,-99.19944763,19.26997375,295.8198242,-99.17086792,19.44975281,298.5295715,-99.6567688,20.39026642,298.1244507,-99.16133881,18.88278961,300.9920349,-98.7230835,20.19367218,289.271698,-99.31378174,19.0539856,287.262085,-99.77109528,19.11701202,281.1532898,-98.63733673,19.09900665,283.6613159,-99.2661438,19.52160645,295.9270935,-99.07559204,18.9458847,300.831604,-99.24708557,19.0539856,288.1135864,-99.10417938,19.38685608,298.4475098
6/9/11,20:00:00,6/09/1120:00:00,-98.65638733,19.11701202,282.3431396,-99.52338409,19.53956604,289.8130798,-99.19944763,19.26997375,296.9226379,-99.17086792,19.44975281,299.6890869,-99.6567688,20.39026642,298.9984131,-99.16133881,18.88278961,302.1480103,-98.7230835,20.19367218,289.1967773,-99.31378174,19.0539856,287.213562,-99.77109528,19.11701202,280.9069519,-98.63733673,19.09900665,284.2685242,-99.2661438,19.52160645,297.1806335,-99.07559204,18.9458847,301.8623657,-99.24708557,19.0539856,288.8358765,-99.10417938,19.38685608,299.7772827
6/9/11,21:00:00,6/09/1121:00:00,-98.65638733,19.11701202,281.9813232,-99.52338409,19.53956604,290.0023499,-99.19944763,19.26997375,297.5458679,-99.17086792,19.44975281,300.3820496,-99.6567688,20.39026642,299.3585205,-99.16133881,18.88278961,303.0046692,-98.7230835,20.19367218,289.0967407,-99.31378174,19.0539856,288.8429565,-99.77109528,19.11701202,280.4371033,-98.63733673,19.09900665,283.399292,-99.2661438,19.52160645,297.4281921,-99.07559204,18.9458847,302.4555664,-99.24708557,19.0539856,289.3179016,-99.10417938,19.38685608,300.4442139
6/9/11,22:00:00,6/09/1122:00:00,-98.65638733,19.11701202,281.4456482,-99.52338409,19.53956604,290.5097351,-99.19944763,19.26997375,297.9377441,-99.17086792,19.44975281,300.4309692,-99.6567688,20.39026642,299.2035217,-99.16133881,18.88278961,303.647522,-98.7230835,20.19367218,288.7309265,-99.31378174,19.0539856,289.3693237,-99.77109528,19.11701202,280.7095337,-98.63733673,19.09900665,282.7647705,-99.2661438,19.52160645,297.7553711,-99.07559204,18.9458847,303.4272461,-99.24708557,19.0539856,289.3278809,-99.10417938,19.38685608,300.6872864
6/9/11,23:00:00,6/09/1123:00:00,-98.65638733,19.11701202,281.5403137,-99.52338409,19.53956604,290.6009827,-99.19944763,19.26997375,297.5567932,-99.17086792,19.44975281,300.2921448,-99.6567688,20.39026642,298.5571899,-99.16133881,18.88278961,303.9016724,-98.7230835,20.19367218,288.7438049,-99.31378174,19.0539856,289.0010376,-99.77109528,19.11701202,280.194519,-98.63733673,19.09900665,283.3460999,-99.2661438,19.52160645,297.5732727,-99.07559204,18.9458847,302.8249817,-99.24708557,19.0539856,289.243042,-99.10417938,19.38685608,300.7164307
6/10/11,0:00:00,6/10/1100:00:00,-98.65638733,19.11701202,281.4574585,-99.52338409,19.53956604,287.7374878,-99.19944763,19.26997375,296.9474182,-99.17086792,19.44975281,299.7854614,-99.6567688,20.39026642,297.4718018,-99.16133881,18.88278961,302.8730164,-98.7230835,20.19367218,287.9894409,-99.31378174,19.0539856,288.1569214,-99.77109528,19.11701202,280.0701294,-98.63733673,19.09900665,282.7458191,-99.2661438,19.52160645,297.1444397,-99.07559204,18.9458847,301.7358704,-99.24708557,19.0539856,288.9330139,-99.10417938,19.38685608,300.0692444
6/10/11,1:00:00,6/10/1101:00:00,-98.65638733,19.11701202,280.7447815,-99.52338409,19.53956604,286.712677,-99.19944763,19.26997375,294.5640869,-99.17086792,19.44975281,298.3870544,-99.6567688,20.39026642,295.5879211,-99.16133881,18.88278961,302.4855347,-98.7230835,20.19367218,286.9216309,-99.31378174,19.0539856,287.4169006,-99.77109528,19.11701202,279.5880127,-98.63733673,19.09900665,282.2940979,-99.2661438,19.52160645,295.8320618,-99.07559204,18.9458847,301.0326538,-99.24708557,19.0539856,288.3454285,-99.10417938,19.38685608,299.0852966
